"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
28,77,208058726,0,69075504.25,0,69766725.1562,0,904474824,1251376088,172608703,0,103041764.5,12084953.625,0,31089317.2188,934049708,1252874644,-1498556,-0.09
31,78,165597050,0,70709983.75,0,145832682.8438,0,964746168,1346885672,227039937,0,86318859.5,16382446.375,0,30309770.7812,988130132,1348181100,-1295428,-0.02
30,79,213174502,0,72313104.25,0,69968805.1562,0,937388488,1292845016,175933055,0,104591940.5,12580479.625,0,31473757.2188,969860780,1294440084,-1595068,-0.09
31,80,173839802,0,74055503.75,0,145887242.8438,0,995056952,1388839464,227342721,0,93256315.5,16766922.375,0,31988734.7812,1020883924,1390238572,-1399108,-0.02
30,81,221781126,0,72826704.25,0,71554725.1562,0,960331976,1326494680,176162751,0,111040340.5,13075879.625,0,33897933.2188,993976236,1328153236,-1658556,-0.09
31,82,181303290,0,74586223.75,0,146954634.8438,0,1011454264,1414298152,227377889,0,98428667.5,17167996.375,0,33505682.7812,1039235028,1415715180,-1417028,-0.02
31,83,225403046,0,72826704.25,0,72739669.1562,0,974530120,1345499864,177815807,0,111612964.5,13385273.625,0,33967133.2188,1010381228,1347162516,-1662652,-0.09
30,84,183660858,0,74586223.75,0,147680394.8438,0,1025820984,1431748136,228434113,0,98538587.5,17474896.375,0,33506882.7812,1055213140,1433167468,-1419332,-0.02
31,85,226195910,0,75110784.25,0,74399285.1562,0,993890760,1369597144,182152799,0,111632804.5,13764999.625,0,33967629.2188,1029744300,1371262612,-1665468,-0.09
30,86,183893466,0,76796623.75,0,152754954.8438,0,1048673464,1462118184,234951073,0,98538587.5,17963082.375,0,33507122.7812,1078590036,1463549804,-1431620,-0.02
31,87,226918022,0,77394864.25,0,77270629.1562,0,1018801992,1400385752,185221407,0,111632804.5,14192983.625,0,33969221.2188,1057051308,1402067860,-1682108,-0.09
31,88,185938874,0,79080703.75,0,173036890.8438,0,1088491832,1526548008,256267425,0,98538587.5,19354834.375,0,33507618.7812,1120314196,1527982444,-1434436,-0.02
28,89,232332230,0,79457904.25,0,77367845.1562,0,1055929928,1445088216,187070719,0,111632804.5,14707425.625,0,33973253.2188,1099392940,1446777492,-1689276,-0.09
31,90,190905690,0,81364783.75,0,176229146.8438,0,1136721848,1585221160,265056673,0,98538587.5,20440666.375,0,33513130.7812,1169158996,1586707820,-1486660,-0.01
